," Zone 2",,," Zone 3",,," Zone 4",,," Zone 5",
08/29/2019 21:15:00.00,1,71,,1,62,,0,54,,0,32
08/29/2019 21:20:00.00,0,71,,1,63,,2,56,,0,32
08/29/2019 21:25:00.00,3,74,,1,64,,0,56,,0,32
08/29/2019 21:30:00.00,1,75,,0,64,,0,56,,0,32
08/29/2019 21:35:00.00,0,75,,1,65,,0,56,,0,32
08/29/2019 21:40:00.00,0,75,,1,66,,0,56,,0,32
08/29/2019 21:45:00.00,0,75,,0,66,,0,56,,1,33
08/29/2019 21:50:00.00,0,75,,0,66,,0,56,,0,33
08/29/2019 21:55:00.00,0,75,,2,68,,0,56,,0,33
08/29/2019 22:00:00.00,0,75,,1,69,,0,56,,0,33
08/29/2019 22:05:00.00,0,75,,1,70,,0,56,,0,33
08/29/2019 22:10:00.00,1,76,,0,70,,0,56,,0,33
08/29/2019 22:15:00.00,1,77,,1,71,,0,56,,0,33
08/29/2019 22:20:00.00,1,78,,0,71,,0,56,,0,33
08/29/2019 22:25:00.00,0,78,,0,71,,0,56,,0,33
08/29/2019 22:30:00.00,0,78,,0,71,,0,56,,0,33
08/29/2019 22:35:00.00,0,78,,0,71,,0,56,,0,33
08/29/2019 22:40:00.00,0,78,,0,71,,0,56,,0,33
08/29/2019 22:45:00.00,0,78,,0,71,,0,56,,0,33
08/29/2019 22:50:00.00,0,78,,0,71,,0,56,,0,33
08/29/2019 22:55:00.00,0,78,,0,71,,1,57,,0,33
08/29/2019 23:00:00.00,0,78,,0,71,,0,57,,0,33
08/29/2019 23:05:00.00,0,78,,0,71,,0,57,,0,33
08/29/2019 23:10:00.00,1,79,,0,71,,0,57,,0,33
08/29/2019 23:15:00.00,1,80,,0,71,,0,57,,0,33
08/29/2019 23:20:00.00,0,80,,1,72,,0,57,,0,33
08/29/2019 23:25:00.00,0,80,,0,72,,0,57,,0,33
08/29/2019 23:30:00.00,0,80,,0,72,,0,57,,0,33
08/29/2019 23:35:00.00,0,80,,1,73,,0,57,,0,33
08/29/2019 23:40:00.00,0,80,,0,73,,1,58,,1,34
08/29/2019 23:45:00.00,0,80,,1,74,,1,59,,0,34
08/29/2019 23:50:00.00,0,80,,0,74,,0,59,,0,34
08/29/2019 23:55:00.00,0,80,,0,74,,0,59,,0,34
08/30/2019 00:00:00.00,0,80,,0,74,,0,59,,0,34
08/30/2019 00:05:00.00,0,80,,1,75,,2,61,,0,34
08/30/2019 00:10:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 00:15:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 00:20:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 00:25:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 00:30:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 00:35:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 00:40:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 00:45:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 00:50:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 00:55:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:00:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:05:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:10:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:15:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:20:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:25:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:30:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:35:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:40:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:45:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:50:00.00,0,80,,0,75,,0,61,,0,34
08/30/2019 01:55:00.00,0,80,,1,76,,0,61,,0,34
08/30/2019 02:00:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:05:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:10:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:15:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:20:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:25:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:30:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:35:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:40:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:45:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:50:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 02:55:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:00:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:05:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:10:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:15:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:20:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:25:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:30:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:35:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:40:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:45:00.00,0,80,,0,76,,0,61,,0,34
08/30/2019 03:50:00.00,0,80,,2,78,,0,61,,0,34
08/30/2019 03:55:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:00:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:05:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:10:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:15:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:20:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:25:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:30:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:35:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:40:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:45:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:50:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 04:55:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:00:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:05:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:10:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:15:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:20:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:25:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:30:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:35:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:40:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:45:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:50:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 05:55:00.00,0,80,,0,78,,0,61,,0,34
08/30/2019 06:00:00.00,1,81,,0,78,,0,61,,0,34
08/30/2019 06:05:00.00,0,81,,0,78,,0,61,,0,34
08/30/2019 06:10:00.00,0,81,,0,78,,0,61,,0,34
08/30/2019 06:15:00.00,0,81,,0,78,,0,61,,0,34
08/30/2019 06:20:00.00,0,81,,0,78,,0,61,,0,34
08/30/2019 06:25:00.00,0,81,,0,78,,0,61,,0,34
08/30/2019 06:30:00.00,0,81,,0,78,,0,61,,0,34
08/30/2019 06:35:00.00,0,81,,0,78,,0,61,,0,34
08/30/2019 06:40:00.00,0,81,,0,78,,0,61,,0,34
08/30/2019 06:45:00.00,0,81,,0,78,,0,61,,0,34
08/30/2019 06:50:00.00,0,81,,0,78,,0,61,,0,34
08/30/2019 06:55:00.00,0,81,,0,78,,0,61,,1,35
08/30/2019 07:00:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:05:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:10:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:15:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:20:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:25:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:30:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:35:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:40:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:45:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:50:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 07:55:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 08:00:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 08:05:00.00,0,81,,0,78,,0,61,,0,35
08/30/2019 08:10:00.00,1,82,,0,78,,0,61,,0,35
08/30/2019 08:15:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 08:20:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 08:25:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 08:30:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 08:35:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 08:40:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 08:45:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 08:50:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 08:55:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 09:00:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 09:05:00.00,0,82,,0,78,,0,61,,0,35
08/30/2019 09:10:00.00,0,82,,1,79,,1,62,,0,35
08/30/2019 09:15:00.00,0,82,,0,79,,0,62,,0,35
08/30/2019 09:20:00.00,0,82,,0,79,,0,62,,0,35
08/30/2019 09:25:00.00,0,82,,0,79,,0,62,,0,35
08/30/2019 09:30:00.00,0,82,,0,79,,0,62,,0,35
08/30/2019 09:35:00.00,0,82,,0,79,,0,62,,0,35
08/30/2019 09:40:00.00,0,82,,0,79,,0,62,,0,35
08/30/2019 09:45:00.00,0,82,,0,79,,0,62,,0,35
08/30/2019 09:50:00.00,0,82,,1,80,,0,62,,0,35
08/30/2019 09:55:00.00,0,82,,0,80,,0,62,,0,35
08/30/2019 10:00:00.00,0,82,,0,80,,0,62,,3,38
08/30/2019 10:05:00.00,0,82,,0,80,,0,62,,0,38
08/30/2019 10:10:00.00,1,83,,0,80,,0,62,,0,38
08/30/2019 10:15:00.00,0,83,,0,80,,0,62,,0,38
08/30/2019 10:20:00.00,0,83,,0,80,,0,62,,0,38
08/30/2019 10:25:00.00,0,83,,0,80,,0,62,,0,38
08/30/2019 10:30:00.00,0,83,,0,80,,0,62,,0,38
08/30/2019 10:35:00.00,0,83,,0,80,,1,63,,0,38
08/30/2019 10:40:00.00,1,84,,0,80,,0,63,,0,38
08/30/2019 10:45:00.00,0,84,,0,80,,0,63,,0,38
08/30/2019 10:50:00.00,0,84,,0,80,,0,63,,0,38
08/30/2019 10:55:00.00,1,85,,0,80,,0,63,,0,38
08/30/2019 11:00:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:05:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:10:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:15:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:20:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:25:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:30:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:35:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:40:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:45:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:50:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 11:55:00.00,0,85,,0,80,,0,63,,0,38
08/30/2019 12:00:00.00,1,86,,0,80,,0,63,,0,38
08/30/2019 12:05:00.00,0,86,,0,80,,0,63,,0,38
08/30/2019 12:10:00.00,0,86,,0,80,,0,63,,0,38
08/30/2019 12:15:00.00,0,86,,0,80,,0,63,,0,38
08/30/2019 12:20:00.00,1,87,,1,81,,0,63,,0,38
08/30/2019 12:25:00.00,0,87,,0,81,,0,63,,0,38
08/30/2019 12:30:00.00,0,87,,1,82,,0,63,,0,38
08/30/2019 12:35:00.00,0,87,,0,82,,0,63,,0,38
08/30/2019 12:40:00.00,1,88,,0,82,,0,63,,0,38
08/30/2019 12:45:00.00,0,88,,0,82,,0,63,,0,38
08/30/2019 12:50:00.00,0,88,,0,82,,0,63,,0,38
08/30/2019 12:55:00.00,0,88,,0,82,,0,63,,0,38
08/30/2019 13:00:00.00,0,88,,0,82,,0,63,,0,38
08/30/2019 13:05:00.00,0,88,,0,82,,0,63,,0,38
08/30/2019 13:10:00.00,1,89,,0,82,,0,63,,0,38
08/30/2019 13:15:00.00,0,89,,0,82,,0,63,,0,38
08/30/2019 13:20:00.00,0,89,,0,82,,0,63,,0,38
08/30/2019 13:25:00.00,1,90,,0,82,,0,63,,0,38
08/30/2019 13:30:00.00,0,90,,0,82,,0,63,,0,38
08/30/2019 13:35:00.00,0,90,,0,82,,0,63,,0,38
08/30/2019 13:40:00.00,0,90,,0,82,,0,63,,0,38
08/30/2019 13:45:00.00,0,90,,0,82,,0,63,,0,38
08/30/2019 13:50:00.00,0,90,,0,82,,0,63,,0,38
08/30/2019 13:55:00.00,0,90,,0,82,,0,63,,0,38
08/30/2019 14:00:00.00,0,90,,0,82,,0,63,,0,38
08/30/2019 14:05:00.00,1,91,,0,82,,0,63,,0,38
08/30/2019 14:10:00.00,0,91,,0,82,,0,63,,0,38
08/30/2019 14:15:00.00,0,91,,0,82,,0,63,,0,38
08/30/2019 14:20:00.00,0,91,,0,82,,0,63,,0,38
08/30/2019 14:25:00.00,0,91,,0,82,,0,63,,0,38
08/30/2019 14:30:00.00,0,91,,0,82,,1,64,,0,38
08/30/2019 14:35:00.00,0,91,,0,82,,0,64,,0,38
08/30/2019 14:40:00.00,0,91,,0,82,,0,64,,0,38
08/30/2019 14:45:00.00,0,91,,0,82,,0,64,,0,38
08/30/2019 14:50:00.00,2,93,,0,82,,0,64,,0,38
08/30/2019 14:55:00.00,0,93,,0,82,,0,64,,0,38
08/30/2019 15:00:00.00,0,93,,0,82,,0,64,,0,38
08/30/2019 15:05:00.00,1,94,,0,82,,0,64,,0,38
08/30/2019 15:10:00.00,0,94,,0,82,,0,64,,0,38
08/30/2019 15:15:00.00,0,94,,0,82,,0,64,,0,38
08/30/2019 15:20:00.00,0,94,,0,82,,0,64,,0,38
08/30/2019 15:25:00.00,0,94,,0,82,,0,64,,0,38
08/30/2019 15:30:00.00,0,94,,0,82,,0,64,,0,38
08/30/2019 15:35:00.00,0,94,,0,82,,0,64,,0,38
08/30/2019 15:40:00.00,0,94,,0,82,,0,64,,0,38
08/30/2019 15:45:00.00,0,94,,0,82,,1,65,,0,38
08/30/2019 15:50:00.00,0,94,,0,82,,0,65,,0,38
08/30/2019 15:55:00.00,0,94,,0,82,,0,65,,0,38
08/30/2019 16:00:00.00,0,94,,0,82,,0,65,,1,39
08/30/2019 16:05:00.00,0,94,,0,82,,0,65,,0,39
08/30/2019 16:10:00.00,0,94,,0,82,,0,65,,0,39
08/30/2019 16:15:00.00,0,94,,0,82,,0,65,,0,39
08/30/2019 16:20:00.00,0,94,,0,82,,0,65,,1,40
08/30/2019 16:25:00.00,1,95,,0,82,,0,65,,0,40
08/30/2019 16:30:00.00,0,95,,0,82,,0,65,,0,40
08/30/2019 16:35:00.00,1,96,,0,82,,0,65,,0,40
08/30/2019 16:40:00.00,1,97,,0,82,,0,65,,1,41
08/30/2019 16:45:00.00,0,97,,0,82,,0,65,,0,41
08/30/2019 16:50:00.00,0,97,,0,82,,0,65,,0,41
08/30/2019 16:55:00.00,0,97,,0,82,,0,65,,1,42
08/30/2019 17:00:00.00,0,97,,0,82,,0,65,,0,42
08/30/2019 17:05:00.00,0,97,,1,83,,0,65,,0,42
08/30/2019 17:10:00.00,1,98,,0,83,,0,65,,0,42
08/30/2019 17:15:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 17:20:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 17:25:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 17:30:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 17:35:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 17:40:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 17:45:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 17:50:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 17:55:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 18:00:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 18:05:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 18:10:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 18:15:00.00,0,98,,0,83,,0,65,,0,42
08/30/2019 18:20:00.00,0,98,,2,85,,1,66,,1,43
08/30/2019 18:25:00.00,0,98,,1,86,,1,67,,0,43
08/30/2019 18:30:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 18:35:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 18:40:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 18:45:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 18:50:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 18:55:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:00:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:05:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:10:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:15:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:20:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:25:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:30:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:35:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:40:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:45:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:50:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 19:55:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 20:00:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 20:05:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 20:10:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 20:15:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 20:20:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 20:25:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 20:30:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 20:35:00.00,0,98,,0,86,,0,67,,0,43
08/30/2019 20:40:00.00,2,100,,0,86,,0,67,,0,43
08/30/2019 20:45:00.00,0,100,,0,86,,0,67,,0,43
08/30/2019 20:50:00.00,0,100,,0,86,,0,67,,0,43
08/30/2019 20:55:00.00,2,102,,1,87,,1,68,,0,43
08/30/2019 21:00:00.00,0,102,,0,87,,0,68,,0,43
08/30/2019 21:05:00.00,0,102,,1,88,,1,69,,1,44
08/30/2019 21:10:00.00,1,103,,0,88,,0,69,,0,44
08/30/2019 21:15:00.00,0,103,,0,88,,0,69,,0,44
08/30/2019 21:20:00.00,1,104,,0,88,,1,70,,0,44
08/30/2019 21:25:00.00,0,104,,0,88,,0,70,,0,44
08/30/2019 21:30:00.00,0,104,,0,88,,0,70,,0,44
08/30/2019 21:35:00.00,0,104,,1,89,,0,70,,0,44
08/30/2019 21:40:00.00,0,104,,0,89,,0,70,,0,44
08/30/2019 21:45:00.00,0,104,,2,91,,0,70,,0,44
08/30/2019 21:50:00.00,0,104,,1,92,,0,70,,0,44
08/30/2019 21:55:00.00,0,104,,1,93,,1,71,,0,44
08/30/2019 22:00:00.00,0,104,,0,93,,0,71,,0,44
08/30/2019 22:05:00.00,0,104,,0,93,,0,71,,0,44
08/30/2019 22:10:00.00,1,105,,0,93,,0,71,,0,44
08/30/2019 22:15:00.00,0,105,,0,93,,0,71,,0,44
08/30/2019 22:20:00.00,1,106,,0,93,,0,71,,0,44
08/30/2019 22:25:00.00,0,106,,2,95,,1,72,,1,45
08/30/2019 22:30:00.00,2,108,,0,95,,0,72,,0,45
08/30/2019 22:35:00.00,0,108,,0,95,,0,72,,0,45
08/30/2019 22:40:00.00,1,109,,0,95,,0,72,,0,45
08/30/2019 22:45:00.00,1,110,,1,96,,0,72,,0,45
08/30/2019 22:50:00.00,0,110,,0,96,,0,72,,0,45
08/30/2019 22:55:00.00,0,110,,0,96,,0,72,,0,45
08/30/2019 23:00:00.00,3,113,,0,96,,1,73,,0,45
08/30/2019 23:05:00.00,0,113,,0,96,,0,73,,0,45
08/30/2019 23:10:00.00,1,114,,0,96,,0,73,,0,45
08/30/2019 23:15:00.00,1,115,,0,96,,0,73,,0,45
08/30/2019 23:20:00.00,0,115,,1,97,,1,74,,0,45
08/30/2019 23:25:00.00,0,115,,0,97,,0,74,,0,45
08/30/2019 23:30:00.00,0,115,,0,97,,0,74,,0,45
08/30/2019 23:35:00.00,0,115,,0,97,,0,74,,0,45
08/30/2019 23:40:00.00,1,116,,0,97,,0,74,,0,45
08/30/2019 23:45:00.00,0,116,,0,97,,0,74,,0,45
08/30/2019 23:50:00.00,0,116,,0,97,,0,74,,0,45
08/30/2019 23:55:00.00,1,117,,2,99,,0,74,,0,45
08/31/2019 00:00:00.00,0,117,,0,99,,0,74,,0,45
08/31/2019 00:05:00.00,2,119,,1,100,,0,74,,0,45
08/31/2019 00:10:00.00,0,119,,1,101,,0,74,,0,45
08/31/2019 00:15:00.00,1,120,,0,101,,0,74,,0,45
08/31/2019 00:20:00.00,1,121,,0,101,,0,74,,0,45
08/31/2019 00:25:00.00,0,121,,0,101,,0,74,,0,45
08/31/2019 00:30:00.00,0,121,,0,101,,0,74,,0,45
08/31/2019 00:35:00.00,0,121,,1,102,,0,74,,0,45
08/31/2019 00:40:00.00,1,122,,0,102,,0,74,,0,45
08/31/2019 00:45:00.00,0,122,,0,102,,0,74,,0,45
08/31/2019 00:50:00.00,0,122,,0,102,,0,74,,0,45
08/31/2019 00:55:00.00,0,122,,0,102,,0,74,,0,45
08/31/2019 01:00:00.00,0,122,,0,102,,0,74,,0,45
08/31/2019 01:05:00.00,0,122,,0,102,,0,74,,0,45
08/31/2019 01:10:00.00,1,123,,0,102,,0,74,,0,45
08/31/2019 01:15:00.00,0,123,,0,102,,0,74,,0,45
08/31/2019 01:20:00.00,0,123,,0,102,,0,74,,0,45
08/31/2019 01:25:00.00,0,123,,0,102,,0,74,,0,45
08/31/2019 01:30:00.00,0,123,,0,102,,0,74,,0,45
08/31/2019 01:35:00.00,0,123,,1,103,,0,74,,0,45
08/31/2019 01:40:00.00,0,123,,0,103,,0,74,,0,45
08/31/2019 01:45:00.00,0,123,,0,103,,0,74,,0,45
08/31/2019 01:50:00.00,0,123,,1,104,,0,74,,0,45
08/31/2019 01:55:00.00,0,123,,1,105,,0,74,,0,45
08/31/2019 02:00:00.00,0,123,,0,105,,0,74,,0,45
08/31/2019 02:05:00.00,1,124,,0,105,,0,74,,0,45
08/31/2019 02:10:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 02:15:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 02:20:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 02:25:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 02:30:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 02:35:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 02:40:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 02:45:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 02:50:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 02:55:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 03:00:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 03:05:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 03:10:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 03:15:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 03:20:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 03:25:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 03:30:00.00,0,124,,0,105,,0,74,,0,45
08/31/2019 03:35:00.00,0,124,,0,105,,1,75,,0,45
08/31/2019 03:40:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 03:45:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 03:50:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 03:55:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 04:00:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 04:05:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 04:10:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 04:15:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 04:20:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 04:25:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 04:30:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 04:35:00.00,0,124,,0,105,,0,75,,0,45
08/31/2019 04:40:00.00,1,125,,0,105,,0,75,,0,45
08/31/2019 04:45:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 04:50:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 04:55:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:00:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:05:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:10:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:15:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:20:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:25:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:30:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:35:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:40:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:45:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:50:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 05:55:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 06:00:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 06:05:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 06:10:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 06:15:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 06:20:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 06:25:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 06:30:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 06:35:00.00,0,125,,0,105,,0,75,,0,45
08/31/2019 06:40:00.00,0,125,,1,106,,0,75,,0,45
08/31/2019 06:45:00.00,0,125,,0,106,,0,75,,0,45
08/31/2019 06:50:00.00,0,125,,0,106,,0,75,,0,45
08/31/2019 06:55:00.00,0,125,,0,106,,2,77,,0,45
08/31/2019 07:00:00.00,0,125,,0,106,,0,77,,0,45
08/31/2019 07:05:00.00,0,125,,0,106,,0,77,,0,45
08/31/2019 07:10:00.00,0,125,,0,106,,0,77,,0,45
08/31/2019 07:15:00.00,0,125,,0,106,,0,77,,0,45
08/31/2019 07:20:00.00,0,125,,0,106,,0,77,,0,45
